1007000034	1007001640
1007000035	1007000001
1007000035	1007000013
1007000035	1007000024
1007000035	1007000030
1007000035	1007000064
1007000035	1007000834
1007000035	1007001640
1007000036	1007000001
1007000036	1007000013
1007000036	1007000044
1007000036	1007000834
1007000036	1007001640
1007000037	1007000001
1007000037	1007000013
1007000037	1007000015
1007000037	1007000030
1007000037	1007000064
1007000037	1007000122
1007000037	1007000395
1007000037	1007000834
1007000037	1007001640
1007000038	1007000001
1007000038	1007000013
1007000038	1007000030
1007000038	1007000064
1007000038	1007000122
1007000038	1007000395
1007000038	1007000834
1007000038	1007001640
1007000039	1007000001
1007000039	1007000013
1007000039	1007000044
1007000039	1007000231
1007000039	1007000304
1007000039	1007000834
1007000039	1007001640
1007000040	1007000001
1007000040	1007000013
1007000040	1007000138
1007000040	1007000304
1007000040	1007000475
1007000040	1007000834
1007000040	1007001640
1007000041	1007000001
1007000041	1007000013
1007000041	1007000024
1007000041	1007000030
1007000041	1007000064
1007000041	1007000834
1007000041	1007001640
1007000042	1007000001
1007000042	1007000013
1007000042	1007000030
1007000042	1007000064
1007000042	1007000412
1007000042	1007000834
1007000042	1007001640
1007000043	1007000001
1007000043	1007000003
1007000043	1007000013
1007000043	1007000015
1007000043	1007000030
1007000043	1007000064
1007000043	1007000071
1007000043	1007000122
1007000043	1007000395
1007000043	1007000834
1007000043	1007001640
1007000044	1007000001
1007000044	1007000013
1007000044	1007000834
1007000044	1007001640
1007000045	1007000001
1007000045	1007000013
1007000045	1007000044
1007000045	1007000244
1007000045	1007000834
1007000045	1007001640
1007000046	1007000001
1007000046	1007000013
1007000046	1007000023
1007000046	1007000024
1007000046	1007000030
1007000046	1007000044
1007000046	1007000064
1007000046	1007000231
1007000046	1007000304
1007000046	1007000385
1007000046	1007000386
1007000046	1007000479
1007000046	1007000834
1007000046	1007001640
1007000047	1007000001
1007000047	1007000003
1007000047	1007000078
1007000047	1007000114
1007000047	1007000636
1007000047	1007000641
1007000047	1007000834
1007000047	1007001640
1007000048	1007000001
1007000048	1007000112
1007000048	1007000192
1007000048	1007000834
1007000048	1007001640
1007000049	1007000001
1007000049	1007000013
1007000049	1007000015
1007000049	1007000030
1007000049	1007000064
1007000049	1007000122
1007000049	1007000395
1007000049	1007000834
1007000049	1007001640
1007000050	1007000001
1007000050	1007000013
1007000050	1007000095
1007000050	1007000192
1007000050	1007000248
1007000050	1007000834
1007000050	1007001640
1007000051	1007000001
1007000051	1007000013
1007000051	1007000050
1007000051	1007000095
1007000051	1007000192
1007000051	1007000216
1007000051	1007000248
1007000051	1007000834
1007000051	1007001640
1007000052	1007000001
1007000052	1007000013
1007000052	1007000028
1007000052	1007000050
1007000052	1007000064
1007000052	1007000095
1007000052	1007000192
1007000052	1007000216
1007000052	1007000248
1007000052	1007000834
1007000052	1007001640
1007000053	1007000001
1007000053	1007000013
1007000053	1007000021
1007000053	1007000050
1007000053	1007000064
1007000053	1007000095
1007000053	1007000192
1007000053	1007000248
1007000053	1007000834
1007000053	1007001640
1007000054	1007000001
1007000054	1007000013
1007000054	1007000036
1007000054	1007000044
1007000054	1007000244
1007000054	1007000834
1007000054	1007001640
1007000055	1007000001
1007000055	1007000013
1007000055	1007000018
1007000055	1007000036
1007000055	1007000044
1007000055	1007000241
1007000055	1007000834
1007000055	1007001640
1007000056	1007000001
1007000056	1007000013
1007000056	1007000018
1007000056	1007000834
1007000056	1007001640
1007000057	1007000001
1007000057	1007000013
1007000057	1007000064
1007000057	1007000834
1007000057	1007001640
1007000058	1007000001
1007000058	1007000013
1007000058	1007000044
1007000058	1007000231
1007000058	1007000304
1007000058	1007000834
1007000058	1007001640
1007000059	1007000001
1007000059	1007000013
1007000059	1007000021
1007000059	1007000062
1007000059	1007000064
1007000059	1007000834
1007000059	1007001640
1007000060	1007000001
1007000060	1007000013
1007000060	1007000024
1007000060	1007000030
1007000060	1007000061
1007000060	1007000062
1007000060	1007000064
1007000060	1007000834
1007000060	1007001640
1007000061	1007000001
1007000061	1007000013
1007000061	1007000024
1007000061	1007000030
1007000061	1007000062
1007000061	1007000064
1007000061	1007000834
1007000061	1007001640
1007000062	1007000001
1007000062	1007000013
1007000062	1007000064
1007000062	1007000834
1007000062	1007001640
1007000063	1007000001
1007000063	1007000003
1007000063	1007000834
1007000063	1007001640
1007000064	1007000001
1007000064	1007000013
1007000064	1007000834
1007000064	1007001640
1007000065	1007000001
1007000065	1007000003
1007000065	1007000011
1007000065	1007000071
1007000065	1007000834
1007000065	1007001640
1007000066	1007000001
1007000066	1007000003
1007000066	1007000011
1007000066	1007000071
1007000066	1007000834
1007000066	1007001640
1007000067	1007000001
1007000067	1007000069
1007000067	1007000192
1007000067	1007000834
1007000067	1007001640
1007000068	1007000001
1007000068	1007000014
1007000068	1007000192
1007000068	1007000834
1007000068	1007001640
1007000069	1007000001
1007000069	1007000192
1007000069	1007000834
1007000069	1007001640
1007000070	1007000001
1007000070	1007000013
1007000070	1007000024
1007000070	1007000030
1007000070	1007000064
1007000070	1007000834
1007000070	1007001640
1007000071	1007000001
1007000071	1007000003
1007000071	1007000834
1007000071	1007001640
1007000072	1007000001
1007000072	1007000014
1007000072	1007000068
1007000072	1007000192
1007000072	1007000834
1007000072	1007001640
1007000073	1007000001
1007000073	1007000013
1007000073	1007000015
1007000073	1007000030
1007000073	1007000064
1007000073	1007000122
1007000073	1007000395
1007000073	1007000834
1007000073	1007001640
1007000074	1007000001
1007000074	1007000003
1007000074	1007000071
1007000074	1007000834
1007000074	1007001640
1007000075	1007000001
1007000075	1007000003
1007000075	1007000071
1007000075	1007000834
1007000075	1007001640
1007000076	1007000001
1007000076	1007000003
1007000076	1007000011
1007000076	1007000071
1007000076	1007000834
1007000076	1007001640
1007000077	1007000001
1007000077	1007000003
1007000077	1007000071
1007000077	1007000834
1007000077	1007001640
1007000078	1007000001
1007000078	1007000003
1007000078	1007000834
1007000078	1007001640
1007000079	1007000001
1007000079	1007000003
1007000079	1007000078
1007000079	1007000834
1007000079	1007001640
1007000080	1007000001
1007000080	1007000013
1007000080	1007000015
1007000080	1007000030
1007000080	1007000064
1007000080	1007000122
1007000080	1007000395
1007000080	1007000834
1007000080	1007001640
1007000081	1007000001
1007000081	1007000177
1007000081	1007000192
1007000081	1007000478
1007000081	1007000834
1007000081	1007001640
1007000082	1007000001
1007000082	1007000177
1007000082	1007000192
1007000082	1007000477
1007000082	1007000834
1007000082	1007001640
1007000083	1007000001
1007000083	1007000177
1007000083	1007000192
1007000083	1007000478
1007000083	1007000834
1007000083	1007001640
1007000084	1007000001
1007000084	1007000177
1007000084	1007000192
1007000084	1007000477
1007000084	1007000834
1007000084	1007001640
1007000085	1007000001
1007000085	1007000081
1007000085	1007000177
1007000085	1007000192
1007000085	1007000478
1007000085	1007000834
1007000085	1007001640
1007000086	1007000001
1007000086	1007000013
1007000086	1007000132
1007000086	1007000134
1007000086	1007000300
1007000086	1007000834
1007000086	1007001640
1007000087	1007000001
1007000087	1007000192
1007000087	1007000834
1007000087	1007001640
1007000088	1007000001
1007000088	1007000177
1007000088	1007000192
1007000088	1007000834
1007000088	1007001640
1007000089	1007000001
1007000089	1007000013
1007000089	1007000088
1007000089	1007000177
1007000089	1007000192
1007000089	1007000304
1007000089	1007000834
1007000089	1007001640
1007000090	1007000001
1007000090	1007000088
1007000090	1007000177
1007000090	1007000192
1007000090	1007000834
1007000090	1007001640
1007000091	1007000001
1007000091	1007000087
1007000091	1007000192
1007000091	1007000834
1007000091	1007001640
1007000092	1007000001
1007000092	1007000192
1007000092	1007000834
1007000092	1007001640
1007000093	1007000001
1007000093	1007000013
1007000093	1007000092
1007000093	1007000192
1007000093	1007000304
1007000093	1007000834
1007000093	1007001640
1007000094	1007000001
1007000094	1007000092
1007000094	1007000192
1007000094	1007000834
1007000094	1007001640
1007000095	1007000001
1007000095	1007000192
1007000095	1007000834
1007000095	1007001640
1007000096	1007000001
1007000096	1007000095
1007000096	1007000192
1007000096	1007000834
1007000096	1007001640
1007000097	1007000001
1007000097	1007000095
1007000097	1007000192
1007000097	1007000248
1007000097	1007000834
1007000097	1007001640
1007000098	1007000001
1007000098	1007000192
1007000098	1007000834
1007000098	1007001640
1007000099	1007000001
1007000099	1007000013
1007000099	1007000834
1007000099	1007001640
1007000100	1007000001
1007000100	1007000013
1007000100	1007000099
1007000100	1007000834
1007000100	1007001640
1007000101	1007000001
1007000101	1007000192
1007000101	1007000310
1007000101	1007000834
1007000101	1007001640
1007000102	1007000001
1007000102	1007000013
1007000102	1007000023
1007000102	1007000024
1007000102	1007000030
1007000102	1007000064
1007000102	1007000385
1007000102	1007000386
1007000102	1007000479
1007000102	1007000834
1007000102	1007001640
1007000103	1007000001
1007000103	1007000014
1007000103	1007000068
1007000103	1007000192
1007000103	1007000834
1007000103	1007001640
1007000104	1007000001
1007000104	1007000013
1007000104	1007000044
1007000104	1007000058
1007000104	1007000099
1007000104	1007000231
1007000104	1007000304
1007000104	1007000834
1007000104	1007001640
1007000105	1007000001
1007000105	1007000013
1007000105	1007000834
1007000105	1007001640
1007000106	1007000001
1007000106	1007000013
1007000106	1007000021
1007000106	1007000064
1007000106	1007000834
1007000106	1007001111
1007000106	1007001640
1007000107	1007000001
1007000107	1007000192
1007000107	1007000834
1007000107	1007001640
1007000108	1007000001
1007000108	1007000192
1007000108	1007000834
1007000108	1007001640
1007000109	1007000001
1007000109	1007000107
1007000109	1007000192
1007000109	1007000834
1007000109	1007001640
1007000110	1007000001
1007000110	1007000192
1007000110	1007000834
1007000110	1007001640
1007000111	1007000001
1007000111	1007000069
1007000111	1007000095
1007000111	1007000192
1007000111	1007000834
1007000111	1007001640
1007000112	1007000001
1007000112	1007000192
1007000112	1007000834
1007000112	1007001640
1007000113	1007000001
1007000113	1007000192
1007000113	1007000834
1007000113	1007001640
1007000114	1007000001
1007000114	1007000003
1007000114	1007000078
1007000114	1007000636
1007000114	1007000641
1007000114	1007000834
1007000114	1007001640
1007000115	1007000001
1007000115	1007000003
1007000115	1007000078
1007000115	1007000114
1007000115	1007000636
1007000115	1007000641
1007000115	1007000834
1007000115	1007001640
1007000116	1007000001
1007000116	1007000003
1007000116	1007000078
1007000116	1007000114
1007000116	1007000118
1007000116	1007000636
1007000116	1007000641
1007000116	1007000834
1007000116	1007001640
1007000117	1007000001
1007000117	1007000003
1007000117	1007000078
1007000117	1007000114
1007000117	1007000118
1007000117	1007000636
1007000117	1007000641
1007000117	1007000834
1007000117	1007001640
1007000118	1007000001
1007000118	1007000003
1007000118	1007000078
1007000118	1007000114
1007000118	1007000636
1007000118	1007000641
1007000118	1007000834
1007000118	1007001640
1007000119	1007000001
1007000119	1007000003
1007000119	1007000078
1007000119	1007000114
1007000119	1007000118
1007000119	1007000636
1007000119	1007000641
1007000119	1007000834
1007000119	1007001640
1007000120	1007000001
1007000120	1007000003
1007000120	1007000078
1007000120	1007000112
1007000120	1007000114
1007000120	1007000118
1007000120	1007000192
1007000120	1007000636
1007000120	1007000641
1007000120	1007000834
1007000120	1007001640
1007000121	1007000001
1007000121	1007000003
1007000121	1007000078
1007000121	1007000114
1007000121	1007000118
1007000121	1007000636
1007000121	1007000641
1007000121	1007000834
1007000121	1007001640
1007000122	1007000001
1007000122	1007000013
1007000122	1007000030
1007000122	1007000064
1007000122	1007000395
1007000122	1007000834
1007000122	1007001640
1007000123	1007000001
1007000123	1007000003
1007000123	1007000011
1007000123	1007000065
1007000123	1007000071
1007000123	1007000834
1007000123	1007001640
1007000124	1007000001
1007000124	1007000003
1007000124	1007000005
1007000124	1007000834
1007000124	1007001640
1007000125	1007000001
1007000125	1007000003
1007000125	1007000005
1007000125	1007000124
1007000125	1007000834
1007000125	1007001640
1007000126	1007000001
1007000126	1007000013
1007000126	1007000028
1007000126	1007000064
1007000126	1007000834
1007000126	1007001640
1007000127	1007000001
1007000127	1007000013
1007000127	1007000028
1007000127	1007000064
1007000127	1007000834
1007000127	1007001640
1007000128	1007000001
1007000128	1007000192
1007000128	1007000834
1007000128	1007001640
1007000129	1007000001
1007000129	1007000101
1007000129	1007000192
1007000129	1007000310
1007000129	1007000834
1007000129	1007001640
1007000130	1007000001
1007000130	1007000101
1007000130	1007000192
1007000130	1007000310
1007000130	1007000834
1007000130	1007001640
1007000131	1007000001
1007000131	1007000013
1007000131	1007000834
1007000131	1007001640
1007000132	1007000001
1007000132	1007000013
1007000132	1007000834
1007000132	1007001640
1007000133	1007000001
1007000133	1007000013
1007000133	1007000132
1007000133	1007000134
1007000133	1007000300
1007000133	1007000834
1007000133	1007001640
1007000134	1007000001
1007000134	1007000013
1007000134	1007000132
1007000134	1007000300
1007000134	1007000834
1007000134	1007001640
1007000135	1007000001
1007000135	1007000013
1007000135	1007000132
1007000135	1007000834
1007000135	1007001640
1007000136	1007000001
1007000136	1007000003
1007000136	1007000005
1007000136	1007000834
1007000136	1007001640
1007000137	1007000001
1007000137	1007000003
1007000137	1007000005
1007000137	1007000136
1007000137	1007000834
1007000137	1007001640
1007000138	1007000001
1007000138	1007000013
1007000138	1007000304
1007000138	1007000475
1007000138	1007000834
1007000138	1007001640
1007000139	1007000001
1007000139	1007000013
1007000139	1007000138
1007000139	1007000304
1007000139	1007000475
1007000139	1007000834
1007000139	1007001640
1007000140	1007000001
1007000140	1007000013
1007000140	1007000030
1007000140	1007000038
1007000140	1007000064
1007000140	1007000122
1007000140	1007000395
1007000140	1007000834
1007000140	1007001640
1007000141	1007000001
1007000141	1007000013
1007000141	1007000030
1007000141	1007000038
1007000141	1007000064
1007000141	1007000122
1007000141	1007000395
1007000141	1007000834
1007000141	1007001640
1007000142	1007000001
1007000142	1007000013
1007000142	1007000030
1007000142	1007000064
1007000142	1007000395
1007000142	1007000834
1007000142	1007001640
1007000143	1007000001
1007000143	1007000013
1007000143	1007000030
1007000143	1007000064
1007000143	1007000142
1007000143	1007000395
1007000143	1007000834
1007000143	1007001640
1007000144	1007000001
1007000144	1007000013
1007000144	1007000030
1007000144	1007000064
1007000144	1007000142
1007000144	1007000143
1007000144	1007000395
1007000144	1007000834
1007000144	1007001640
1007000145	1007000641
1007000146	1007000001
1007000146	1007000013
1007000146	1007000132
1007000146	1007000300
1007000146	1007000834
1007000146	1007001640
1007000147	1007000001
1007000147	1007000013
1007000147	1007000132
1007000147	1007000834
1007000147	1007001640
1007000148	1007000001
1007000148	1007000013
1007000148	1007000016
1007000148	1007000064
1007000148	1007000604
1007000148	1007000834
1007000148	1007001324
1007000148	1007001640
1007000149	1007000001
1007000149	1007000013
1007000149	1007000024
1007000149	1007000030
1007000149	1007000064
1007000149	1007000834
1007000149	1007001640
1007000150	1007000001
1007000150	1007000013
1007000150	1007000131
1007000150	1007000834
1007000150	1007001640
1007000151	1007000834
1007000151	1007001324
1007000151	1007001398
1007000151	1007001436
1007000151	1007001640
1007000152	1007000001
1007000152	1007000013
1007000152	1007000018
1007000152	1007000021
1007000152	1007000064
1007000152	1007000197
1007000152	1007000278
1007000152	1007000834
1007000152	1007001640
1007000153	1007000001
1007000153	1007000013
1007000153	1007000024
1007000153	1007000030
1007000153	1007000064
1007000153	1007000834
1007000153	1007001640
1007000154	1007000001
1007000154	1007000013
1007000154	1007000024
1007000154	1007000030
1007000154	1007000064
1007000154	1007000834
1007000154	1007001640
1007000155	1007000001
1007000155	1007000107
1007000155	1007000109
1007000155	1007000192
1007000155	1007000834
1007000155	1007001640
1007000156	1007000001
1007000156	1007000101
1007000156	1007000192
1007000156	1007000249
1007000156	1007000310
1007000156	1007000834
1007000156	1007001640
1007000157	1007000001
1007000157	1007000098
1007000157	1007000192
1007000157	1007000834
1007000157	1007001640
1007000158	1007000001
1007000158	1007000013
1007000158	1007000044
1007000158	1007000045
1007000158	1007000244
1007000158	1007000834
1007000158	1007001640
1007000159	1007000001
1007000159	1007000003
1007000159	1007000011
1007000159	1007000071
1007000159	1007000834
1007000159	1007001640
1007000160	1007000001
1007000160	1007000003
1007000160	1007000078
1007000160	1007000114
1007000160	1007000118
1007000160	1007000636
1007000160	1007000641
1007000160	1007000834
1007000160	1007001640
1007000161	1007000001
1007000161	1007000003
1007000161	1007000078
1007000161	1007000114
1007000161	1007000118
1007000161	1007000636
1007000161	1007000641
1007000161	1007000834
1007000161	1007001640
1007000162	1007000001
1007000162	1007000003
1007000162	1007000078
1007000162	1007000114
1007000162	1007000118
1007000162	1007000636
1007000162	1007000641
1007000162	1007000834
1007000162	1007001640
1007000163	1007000001
1007000163	1007000003
1007000163	1007000078
1007000163	1007000114
1007000163	1007000118
1007000163	1007000636
1007000163	1007000641
1007000163	1007000834
1007000163	1007001640
1007000164	1007000001
1007000164	1007000003
1007000164	1007000078
1007000164	1007000114
1007000164	1007000118
1007000164	1007000636
1007000164	1007000641
1007000164	1007000834
1007000164	1007001640
1007000165	1007000001
1007000165	1007000003
1007000165	1007000078
1007000165	1007000114
1007000165	1007000118
1007000165	1007000636
1007000165	1007000641
1007000165	1007000834
1007000165	1007001640
1007000166	1007000001
1007000166	1007000013
1007000166	1007000021
1007000166	1007000064
1007000166	1007000834
1007000166	1007001640
1007000167	1007000001
1007000167	1007000013
1007000167	1007000095
1007000167	1007000099
1007000167	1007000192
1007000167	1007000223
1007000167	1007000834
1007000167	1007001640
1007000168	1007000001
1007000168	1007000013
1007000168	1007000834
1007000168	1007001640
1007000169	1007000001
1007000169	1007000013
1007000169	1007000304
1007000169	1007000834
1007000169	1007001640
1007000170	1007000001
1007000170	1007000101
1007000170	1007000192
1007000170	1007000310
1007000170	1007000834
1007000170	1007001640
1007000171	1007000001
1007000171	1007000084
1007000171	1007000177
1007000171	1007000192
1007000171	1007000477
1007000171	1007000834
1007000171	1007001640
1007000172	1007000001
1007000172	1007000101
1007000172	1007000130
1007000172	1007000192
1007000172	1007000310
1007000172	1007000834
1007000172	1007001640
1007000173	1007000001
1007000173	1007000098
1007000173	1007000192
1007000173	1007000834
1007000173	1007001640
1007000174	1007000001
1007000174	1007000098
1007000174	1007000192
1007000174	1007000834
1007000174	1007001640
1007000175	1007000001
1007000175	1007000013
1007000175	1007000834
1007000175	1007001640
1007000176	1007000001
1007000176	1007000192
1007000176	1007000834
1007000176	1007001640
1007000177	1007000001
1007000177	1007000192
1007000177	1007000834
1007000177	1007001640
1007000178	1007000001
1007000178	1007000013
1007000178	1007000132
1007000178	1007000834
1007000178	1007001640
1007000179	1007000001
1007000179	1007000013
1007000179	1007000834
1007000179	1007001640
1007000180	1007000001
1007000180	1007000177
1007000180	1007000192
1007000180	1007000834
1007000180	1007001640
1007000181	1007000001
1007000181	1007000177
1007000181	1007000192
1007000181	1007000477
1007000181	1007000834
1007000181	1007001640
1007000182	1007000001
1007000182	1007000013
1007000182	1007000132
1007000182	1007000177
1007000182	1007000192
1007000182	1007000834
1007000182	1007001640
1007000183	1007000001
1007000183	1007000192
1007000183	1007000834
1007000183	1007001640
1007000184	1007000001
1007000184	1007000098
1007000184	1007000192
1007000184	1007000834
1007000184	1007001640
1007000185	1007000001
1007000185	1007000101
1007000185	1007000192
1007000185	1007000249
1007000185	1007000310
1007000185	1007000834
1007000185	1007001640
1007000186	1007000001
1007000186	1007000013
1007000186	1007000044
1007000186	1007000045
1007000186	1007000244
1007000186	1007000834
1007000186	1007001640
1007000187	1007000001
1007000187	1007000013
1007000187	1007000044
1007000187	1007000045
1007000187	1007000244
1007000187	1007000834
1007000187	1007001640
1007000188	1007000001
1007000188	1007000013
1007000188	1007000044
1007000188	1007000045
1007000188	1007000244
1007000188	1007000834
1007000188	1007001640
1007000189	1007000001
1007000189	1007000013
1007000189	1007000044
1007000189	1007000045
1007000189	1007000244
1007000189	1007000834
1007000189	1007001640
1007000190	1007000001
1007000190	1007000013
1007000190	1007000044
1007000190	1007000045
1007000190	1007000244
1007000190	1007000834
1007000190	1007001640
1007000191	1007000001
1007000191	1007000013
1007000191	1007000105
1007000191	1007000834
1007000191	1007001640
1007000192	1007000001
1007000192	1007000834
1007000192	1007001640
1007000193	1007000001
1007000193	1007000013
1007000193	1007000044
1007000193	1007000834
1007000193	1007001640
1007000194	1007000001
1007000194	1007000003
1007000194	1007000078
1007000194	1007000114
1007000194	1007000118
1007000194	1007000636
1007000194	1007000641
1007000194	1007000834
1007000194	1007001640
1007000195	1007001110
1007000195	1007001640
1007000196	1007000001
1007000196	1007000192
1007000196	1007000310
1007000196	1007000834
1007000196	1007001640
1007000197	1007000001
1007000197	1007000013
1007000197	1007000018
1007000197	1007000021
1007000197	1007000064
1007000197	1007000278
1007000197	1007000834
1007000197	1007001640
1007000198	1007000001
1007000198	1007000013
1007000198	1007000021
1007000198	1007000064
1007000198	1007000834
1007000198	1007001640
1007000199	1007000001
1007000199	1007000013
1007000199	1007000021
1007000199	1007000064
1007000199	1007000132
1007000199	1007000488
1007000199	1007000834
1007000199	1007001640
1007000200	1007000001
1007000200	1007000013
1007000200	1007000021
1007000200	1007000064
1007000200	1007000834
1007000200	1007001640
1007000201	1007000001
1007000201	1007000013
1007000201	1007000021
1007000201	1007000064
1007000201	1007000132
1007000201	1007000488
1007000201	1007000834
1007000201	1007001640
1007000202	1007000001
1007000202	1007000013
1007000202	1007000021
1007000202	1007000064
1007000202	1007000834
1007000202	1007001640
1007000203	1007000001
1007000203	1007000013
1007000203	1007000021
1007000203	1007000064
1007000203	1007000834
1007000203	1007001640
1007000204	1007000001
1007000204	1007000013
1007000204	1007000021
1007000204	1007000064
1007000204	1007000834
1007000204	1007001640
1007000205	1007000001
1007000205	1007000013
1007000205	1007000028
1007000205	1007000064
1007000205	1007000834
1007000205	1007001640
1007000206	1007000001
1007000206	1007000013
1007000206	1007000028
1007000206	1007000064
1007000206	1007000834
1007000206	1007001640
1007000207	1007000001
1007000207	1007000013
1007000207	1007000016
1007000207	1007000064
1007000207	1007000208
1007000207	1007000604
1007000207	1007000834
1007000207	1007001324
1007000207	1007001640
1007000208	1007000001
1007000208	1007000013
1007000208	1007000016
1007000208	1007000064
1007000208	1007000604
1007000208	1007000834
1007000208	1007001324
1007000208	1007001640
1007000209	1007000001
1007000209	1007000013
1007000209	1007000016
1007000209	1007000064
1007000209	1007000208
1007000209	1007000604
1007000209	1007000834
1007000209	1007001324
1007000209	1007001640
1007000210	1007000001
1007000210	1007000013
1007000210	1007000016
1007000210	1007000064
1007000210	1007000208
1007000210	1007000604
1007000210	1007000834
1007000210	1007001324
1007000210	1007001640
1007000211	1007000001
1007000211	1007000013
1007000211	1007000016
1007000211	1007000064
1007000211	1007000208
1007000211	1007000604
1007000211	1007000834
1007000211	1007001324
1007000211	1007001640
1007000212	1007000001
1007000212	1007000013
1007000212	1007000016
1007000212	1007000064
1007000212	1007000208
1007000212	1007000211
1007000212	1007000604
1007000212	1007000834
1007000212	1007001324
1007000212	1007001640
1007000213	1007000001
1007000213	1007000013
1007000213	1007000016
1007000213	1007000064
1007000213	1007000208
1007000213	1007000211
1007000213	1007000604
1007000213	1007000834
1007000213	1007001324
1007000213	1007001640
1007000214	1007000001
1007000214	1007000013
1007000214	1007000016
1007000214	1007000064
1007000214	1007000208
1007000214	1007000211
1007000214	1007000604
1007000214	1007000834
1007000214	1007001324
1007000214	1007001640
1007000215	1007000001
1007000215	1007000013
1007000215	1007000016
1007000215	1007000064
1007000215	1007000208
1007000215	1007000211
1007000215	1007000604
1007000215	1007000834
1007000215	1007001324
1007000215	1007001640
1007000216	1007000001
1007000216	1007000013
1007000216	1007000050
1007000216	1007000095
1007000216	1007000192
1007000216	1007000248
1007000216	1007000834
1007000216	1007001640
1007000217	1007000001
1007000217	1007000013
1007000217	1007000050
1007000217	1007000095
1007000217	1007000192
1007000217	1007000216
1007000217	1007000248
1007000217	1007000834
1007000217	1007001640
1007000218	1007000001
1007000218	1007000013
1007000218	1007000050
1007000218	1007000095
